,source,edge,target,source_name,edge_name,target_name
291,0,75,12402,user_5991,INTERESTED_IN,topic_12402
292,0,75,2414,user_14081,INTERESTED_IN,topic_2414
293,0,75,8429,user_13069,INTERESTED_IN,topic_8429
294,0,75,2381,user_7224,INTERESTED_IN,topic_2381
295,0,75,11898,user_13233,INTERESTED_IN,topic_11898
296,0,75,5691,user_5722,INTERESTED_IN,topic_5691
297,0,75,3502,user_3813,INTERESTED_IN,topic_3502
298,0,75,7704,user_1498,INTERESTED_IN,topic_7704
299,0,75,4994,user_6304,INTERESTED_IN,topic_4994
300,0,75,3460,user_7819,INTERESTED_IN,topic_3460
301,0,75,1063,user_14537,INTERESTED_IN,topic_1063
302,0,75,8662,user_10248,INTERESTED_IN,topic_8662
303,0,75,6981,user_4292,INTERESTED_IN,topic_6981
304,0,75,823,user_10611,INTERESTED_IN,topic_823
305,0,75,9034,user_229,INTERESTED_IN,topic_9034
306,0,75,1499,user_6885,INTERESTED_IN,topic_1499
307,0,75,14526,user_14074,INTERESTED_IN,topic_14526
308,0,75,4994,user_13315,INTERESTED_IN,topic_4994
309,0,75,823,user_5003,INTERESTED_IN,topic_823
310,0,75,8662,user_3146,INTERESTED_IN,topic_8662
311,0,75,268,user_7758,INTERESTED_IN,topic_268
312,0,75,4994,user_5132,INTERESTED_IN,topic_4994
313,0,75,4994,user_8651,INTERESTED_IN,topic_4994
314,0,75,3031,user_4359,INTERESTED_IN,topic_3031
315,0,75,9851,user_220,INTERESTED_IN,topic_9851
316,0,75,7124,user_14102,INTERESTED_IN,topic_7124
317,0,75,14173,user_1823,INTERESTED_IN,topic_14173
318,0,75,10060,user_12081,INTERESTED_IN,topic_10060
