,source,edge,target,source_name,edge_name,target_name
0,4622,3,3653,user_0,INTERESTED_IN,topic_1499
1,4622,3,3765,user_0,INTERESTED_IN,topic_2414
2,4622,3,3844,user_0,INTERESTED_IN,topic_3056
3,4622,3,3324,user_0,INTERESTED_IN,topic_11898
4,4622,3,3844,user_0,INTERESTED_IN,topic_3056
5,4622,3,3389,user_0,INTERESTED_IN,topic_12402
6,4622,3,3126,user_0,INTERESTED_IN,topic_10222
7,4622,3,4509,user_0,INTERESTED_IN,topic_9003
8,4622,3,4422,user_0,INTERESTED_IN,topic_819
9,4622,3,3613,user_0,INTERESTED_IN,topic_14173
10,4622,3,3840,user_0,INTERESTED_IN,topic_3031
11,4622,3,4149,user_0,INTERESTED_IN,topic_5753
12,4622,3,4341,user_0,INTERESTED_IN,topic_7377
13,4622,3,4302,user_0,INTERESTED_IN,topic_6981
14,4622,3,3126,user_0,INTERESTED_IN,topic_10222
15,4622,3,3501,user_0,INTERESTED_IN,topic_1332
16,4622,3,4302,user_0,INTERESTED_IN,topic_6981
17,4622,3,4534,user_0,INTERESTED_IN,topic_9223
18,4622,3,4177,user_0,INTERESTED_IN,topic_5913
19,4622,3,3840,user_0,INTERESTED_IN,topic_3031
20,4622,3,3180,user_0,INTERESTED_IN,topic_1063
21,4622,3,3765,user_0,INTERESTED_IN,topic_2414
22,4622,3,3324,user_0,INTERESTED_IN,topic_11898
23,4622,3,3702,user_0,INTERESTED_IN,topic_1943
24,4622,3,4144,user_0,INTERESTED_IN,topic_5696
25,4622,3,4427,user_0,INTERESTED_IN,topic_823
26,4622,3,3714,user_0,INTERESTED_IN,topic_2029
27,4622,3,3653,user_0,INTERESTED_IN,topic_1499
28,4622,3,4068,user_0,INTERESTED_IN,topic_4994
29,4622,3,4472,user_0,INTERESTED_IN,topic_8662
30,4622,3,3714,user_0,INTERESTED_IN,topic_2029
31,4622,3,3840,user_0,INTERESTED_IN,topic_3031
32,4622,3,3765,user_0,INTERESTED_IN,topic_2414
33,4622,3,3844,user_0,INTERESTED_IN,topic_3056
34,4622,3,3114,user_0,INTERESTED_IN,topic_10154
35,4622,3,4519,user_0,INTERESTED_IN,topic_9065
36,4622,3,4606,user_0,INTERESTED_IN,topic_9851
37,4622,3,4023,user_0,INTERESTED_IN,topic_4617
38,4622,3,4177,user_0,INTERESTED_IN,topic_5913
39,4622,3,3799,user_0,INTERESTED_IN,topic_268
40,4622,3,3840,user_0,INTERESTED_IN,topic_3031
41,4622,3,3765,user_0,INTERESTED_IN,topic_2414
42,4622,3,3324,user_0,INTERESTED_IN,topic_11898
43,4622,3,3765,user_0,INTERESTED_IN,topic_2414
44,4622,3,3324,user_0,INTERESTED_IN,topic_11898
45,4622,3,3180,user_0,INTERESTED_IN,topic_1063
46,4622,3,3446,user_0,INTERESTED_IN,topic_12872
47,4622,3,4068,user_0,INTERESTED_IN,topic_4994
48,4622,3,3180,user_0,INTERESTED_IN,topic_1063
49,4622,3,3765,user_0,INTERESTED_IN,topic_2414
50,4622,3,4341,user_0,INTERESTED_IN,topic_7377
51,4622,3,3100,user_0,INTERESTED_IN,topic_10060
52,4622,3,3702,user_0,INTERESTED_IN,topic_1943
53,4622,3,4511,user_0,INTERESTED_IN,topic_9034
54,4622,3,3100,user_0,INTERESTED_IN,topic_10060
55,4622,3,3702,user_0,INTERESTED_IN,topic_1943
56,4622,3,4511,user_0,INTERESTED_IN,topic_9034
57,4622,3,4317,user_0,INTERESTED_IN,topic_7124
58,4622,3,4509,user_0,INTERESTED_IN,topic_9003
59,4622,3,3551,user_0,INTERESTED_IN,topic_13752
60,4622,3,3501,user_0,INTERESTED_IN,topic_1332
61,4622,3,3653,user_0,INTERESTED_IN,topic_1499
62,4622,3,4068,user_0,INTERESTED_IN,topic_4994
63,4622,3,3525,user_0,INTERESTED_IN,topic_13506
64,4622,3,3509,user_0,INTERESTED_IN,topic_13398
65,4622,3,3702,user_0,INTERESTED_IN,topic_1943
66,4622,3,4068,user_0,INTERESTED_IN,topic_4994
67,4622,3,3765,user_0,INTERESTED_IN,topic_2414
68,4622,3,4302,user_0,INTERESTED_IN,topic_6981
69,4622,3,3180,user_0,INTERESTED_IN,topic_1063
70,4622,3,4143,user_0,INTERESTED_IN,topic_5691
71,4622,3,3636,user_0,INTERESTED_IN,topic_14476
72,4622,3,4301,user_0,INTERESTED_IN,topic_6980
73,4622,3,4023,user_0,INTERESTED_IN,topic_4617
74,4622,3,4143,user_0,INTERESTED_IN,topic_5691
75,4622,3,3373,user_0,INTERESTED_IN,topic_12330
76,4622,3,3501,user_0,INTERESTED_IN,topic_1332
77,4622,3,4099,user_0,INTERESTED_IN,topic_5295
78,4622,3,3891,user_0,INTERESTED_IN,topic_3502
79,4622,3,3114,user_0,INTERESTED_IN,topic_10154
80,4622,3,3173,user_0,INTERESTED_IN,topic_10580
81,4622,3,4317,user_0,INTERESTED_IN,topic_7124
82,4622,3,4278,user_0,INTERESTED_IN,topic_6759
83,4622,3,4099,user_0,INTERESTED_IN,topic_5295
84,4622,3,3456,user_0,INTERESTED_IN,topic_12955
85,4622,3,3765,user_0,INTERESTED_IN,topic_2414
86,4622,3,3446,user_0,INTERESTED_IN,topic_12872
87,4622,3,3253,user_0,INTERESTED_IN,topic_11173
88,4622,3,4511,user_0,INTERESTED_IN,topic_9034
89,4622,3,4292,user_0,INTERESTED_IN,topic_6902
90,4622,3,3218,user_0,INTERESTED_IN,topic_10904
91,4622,3,3180,user_0,INTERESTED_IN,topic_1063
92,4622,3,3126,user_0,INTERESTED_IN,topic_10222
93,4622,3,3799,user_0,INTERESTED_IN,topic_268
94,4622,3,3100,user_0,INTERESTED_IN,topic_10060
95,4622,3,4317,user_0,INTERESTED_IN,topic_7124
96,4622,3,3613,user_0,INTERESTED_IN,topic_14173
97,4622,3,3258,user_0,INTERESTED_IN,topic_11218
98,4622,3,3818,user_0,INTERESTED_IN,topic_2882
99,4622,3,3126,user_0,INTERESTED_IN,topic_10222
100,4622,3,4509,user_0,INTERESTED_IN,topic_9003
101,4622,3,4302,user_0,INTERESTED_IN,topic_6981
102,4622,3,4301,user_0,INTERESTED_IN,topic_6980
103,4622,3,4472,user_0,INTERESTED_IN,topic_8662
104,4622,3,3840,user_0,INTERESTED_IN,topic_3031
105,4622,3,3449,user_0,INTERESTED_IN,topic_12897
106,4622,3,3100,user_0,INTERESTED_IN,topic_10060
107,4622,3,4278,user_0,INTERESTED_IN,topic_6759
108,4622,3,4472,user_0,INTERESTED_IN,topic_8662
109,4622,3,3702,user_0,INTERESTED_IN,topic_1943
110,4622,3,4422,user_0,INTERESTED_IN,topic_819
111,4622,3,4177,user_0,INTERESTED_IN,topic_5913
112,4622,3,4177,user_0,INTERESTED_IN,topic_5913
113,4622,3,3180,user_0,INTERESTED_IN,topic_1063
114,4622,3,3799,user_0,INTERESTED_IN,topic_268
115,4622,3,3173,user_0,INTERESTED_IN,topic_10580
116,4622,3,3253,user_0,INTERESTED_IN,topic_11173
117,4622,3,4602,user_0,INTERESTED_IN,topic_9818
118,4622,3,3180,user_0,INTERESTED_IN,topic_1063
119,4622,3,3840,user_0,INTERESTED_IN,topic_3031
120,4622,3,4511,user_0,INTERESTED_IN,topic_9034
121,4622,3,3653,user_0,INTERESTED_IN,topic_1499
122,4622,3,3776,user_0,INTERESTED_IN,topic_2505
123,4622,3,3100,user_0,INTERESTED_IN,topic_10060
124,4622,3,4595,user_0,INTERESTED_IN,topic_9780
125,4622,3,3173,user_0,INTERESTED_IN,topic_10580
126,4622,3,3636,user_0,INTERESTED_IN,topic_14476
127,4622,3,4595,user_0,INTERESTED_IN,topic_9780
128,4622,3,4177,user_0,INTERESTED_IN,topic_5913
129,4622,3,3671,user_0,INTERESTED_IN,topic_160
130,4622,3,4322,user_0,INTERESTED_IN,topic_7153
131,4622,3,3765,user_0,INTERESTED_IN,topic_2414
132,4622,3,3825,user_0,INTERESTED_IN,topic_2925
133,4622,3,3324,user_0,INTERESTED_IN,topic_11898
134,4622,3,3702,user_0,INTERESTED_IN,topic_1943
135,4622,3,3636,user_0,INTERESTED_IN,topic_14476
136,4622,3,3702,user_0,INTERESTED_IN,topic_1943
137,4622,3,3767,user_0,INTERESTED_IN,topic_242
138,4622,3,4302,user_0,INTERESTED_IN,topic_6981
139,4622,3,3767,user_0,INTERESTED_IN,topic_242
140,4622,3,3844,user_0,INTERESTED_IN,topic_3056
141,4622,3,4068,user_0,INTERESTED_IN,topic_4994
142,4622,3,3324,user_0,INTERESTED_IN,topic_11898
143,4622,3,3100,user_0,INTERESTED_IN,topic_10060
144,4622,3,3765,user_0,INTERESTED_IN,topic_2414
145,4622,3,4292,user_0,INTERESTED_IN,topic_6902
146,4622,3,4068,user_0,INTERESTED_IN,topic_4994
147,4622,3,3324,user_0,INTERESTED_IN,topic_11898
148,4622,3,3324,user_0,INTERESTED_IN,topic_11898
149,4622,3,4427,user_0,INTERESTED_IN,topic_823
150,4622,3,3449,user_0,INTERESTED_IN,topic_12897
151,4622,3,3734,user_0,INTERESTED_IN,topic_216
152,4622,3,3100,user_0,INTERESTED_IN,topic_10060
153,4622,3,3218,user_0,INTERESTED_IN,topic_10904
154,4622,3,3509,user_0,INTERESTED_IN,topic_13398
155,4622,3,3446,user_0,INTERESTED_IN,topic_12872
156,4622,3,3959,user_0,INTERESTED_IN,topic_4031
157,4622,3,3714,user_0,INTERESTED_IN,topic_2029
158,4622,3,4302,user_0,INTERESTED_IN,topic_6981
159,4622,3,3714,user_0,INTERESTED_IN,topic_2029
160,4622,3,4534,user_0,INTERESTED_IN,topic_9223
161,4622,3,3173,user_0,INTERESTED_IN,topic_10580
162,4622,3,4143,user_0,INTERESTED_IN,topic_5691
163,4622,3,3765,user_0,INTERESTED_IN,topic_2414
164,4622,3,4606,user_0,INTERESTED_IN,topic_9851
165,4622,3,3714,user_0,INTERESTED_IN,topic_2029
166,4622,3,3107,user_0,INTERESTED_IN,topic_10127
167,4622,3,4292,user_0,INTERESTED_IN,topic_6902
168,4622,3,3818,user_0,INTERESTED_IN,topic_2882
169,4622,3,3844,user_0,INTERESTED_IN,topic_3056
170,4622,3,3653,user_0,INTERESTED_IN,topic_1499
171,4622,3,4278,user_0,INTERESTED_IN,topic_6759
172,4622,3,3100,user_0,INTERESTED_IN,topic_10060
173,4622,3,3253,user_0,INTERESTED_IN,topic_11173
174,4622,3,3107,user_0,INTERESTED_IN,topic_10127
175,4622,3,3509,user_0,INTERESTED_IN,topic_13398
176,4622,3,4317,user_0,INTERESTED_IN,topic_7124
177,4622,3,3373,user_0,INTERESTED_IN,topic_12330
178,4622,3,3253,user_0,INTERESTED_IN,topic_11173
179,4622,3,4602,user_0,INTERESTED_IN,topic_9818
180,4622,3,3253,user_0,INTERESTED_IN,topic_11173
181,4622,3,4511,user_0,INTERESTED_IN,topic_9034
182,4622,3,3702,user_0,INTERESTED_IN,topic_1943
183,4622,3,3767,user_0,INTERESTED_IN,topic_242
184,4622,3,3509,user_0,INTERESTED_IN,topic_13398
185,4622,3,4606,user_0,INTERESTED_IN,topic_9851
186,4622,3,4602,user_0,INTERESTED_IN,topic_9818
187,4622,3,3844,user_0,INTERESTED_IN,topic_3056
188,4622,3,4177,user_0,INTERESTED_IN,topic_5913
189,4622,3,3844,user_0,INTERESTED_IN,topic_3056
190,4622,3,4302,user_0,INTERESTED_IN,topic_6981
191,4622,3,3653,user_0,INTERESTED_IN,topic_1499
192,4622,3,4292,user_0,INTERESTED_IN,topic_6902
193,4622,3,3324,user_0,INTERESTED_IN,topic_11898
194,4622,3,4422,user_0,INTERESTED_IN,topic_819
195,4622,3,4448,user_0,INTERESTED_IN,topic_8429
196,4622,3,4519,user_0,INTERESTED_IN,topic_9065
197,4622,3,3840,user_0,INTERESTED_IN,topic_3031
198,4622,3,3642,user_0,INTERESTED_IN,topic_14526
199,4622,3,3957,user_0,INTERESTED_IN,topic_4029
200,4622,3,3126,user_0,INTERESTED_IN,topic_10222
201,4622,3,3959,user_0,INTERESTED_IN,topic_4031
202,4622,3,4341,user_0,INTERESTED_IN,topic_7377
203,4622,3,4322,user_0,INTERESTED_IN,topic_7153
204,4622,3,3180,user_0,INTERESTED_IN,topic_1063
205,4622,3,3180,user_0,INTERESTED_IN,topic_1063
206,4622,3,4519,user_0,INTERESTED_IN,topic_9065
207,4622,3,4534,user_0,INTERESTED_IN,topic_9223
208,4622,3,4099,user_0,INTERESTED_IN,topic_5295
209,4622,3,3245,user_0,INTERESTED_IN,topic_1111
210,4622,3,4212,user_0,INTERESTED_IN,topic_6218
211,4622,3,3734,user_0,INTERESTED_IN,topic_216
212,4622,3,4302,user_0,INTERESTED_IN,topic_6981
213,4622,3,3253,user_0,INTERESTED_IN,topic_11173
214,4622,3,4068,user_0,INTERESTED_IN,topic_4994
215,4622,3,4302,user_0,INTERESTED_IN,topic_6981
216,4622,3,3253,user_0,INTERESTED_IN,topic_11173
217,4622,3,3613,user_0,INTERESTED_IN,topic_14173
218,4622,3,4472,user_0,INTERESTED_IN,topic_8662
219,4622,3,3180,user_0,INTERESTED_IN,topic_1063
220,4622,3,4606,user_0,INTERESTED_IN,topic_9851
221,4622,3,4606,user_0,INTERESTED_IN,topic_9851
222,4622,3,4509,user_0,INTERESTED_IN,topic_9003
223,4622,3,3173,user_0,INTERESTED_IN,topic_10580
224,4622,3,4317,user_0,INTERESTED_IN,topic_7124
225,4622,3,3191,user_0,INTERESTED_IN,topic_10721
226,4622,3,3799,user_0,INTERESTED_IN,topic_268
227,4622,3,3253,user_0,INTERESTED_IN,topic_11173
228,4622,3,4427,user_0,INTERESTED_IN,topic_823
229,4622,3,3180,user_0,INTERESTED_IN,topic_1063
230,4622,3,3776,user_0,INTERESTED_IN,topic_2505
231,4622,3,3776,user_0,INTERESTED_IN,topic_2505
232,4622,3,4278,user_0,INTERESTED_IN,topic_6759
233,4622,3,4317,user_0,INTERESTED_IN,topic_7124
234,4622,3,3799,user_0,INTERESTED_IN,topic_268
235,4622,3,3959,user_0,INTERESTED_IN,topic_4031
236,4622,3,3653,user_0,INTERESTED_IN,topic_1499
237,4622,3,4143,user_0,INTERESTED_IN,topic_5691
238,4622,3,4068,user_0,INTERESTED_IN,topic_4994
239,4622,3,4143,user_0,INTERESTED_IN,topic_5691
240,4622,3,3844,user_0,INTERESTED_IN,topic_3056
241,4622,3,4292,user_0,INTERESTED_IN,topic_6902
242,4622,3,3253,user_0,INTERESTED_IN,topic_11173
243,4622,3,3840,user_0,INTERESTED_IN,topic_3031
244,4622,3,3959,user_0,INTERESTED_IN,topic_4031
245,4622,3,4068,user_0,INTERESTED_IN,topic_4994
246,4622,3,3180,user_0,INTERESTED_IN,topic_1063
247,4622,3,4322,user_0,INTERESTED_IN,topic_7153
248,4622,3,3799,user_0,INTERESTED_IN,topic_268
249,4622,3,4341,user_0,INTERESTED_IN,topic_7377
250,4622,3,4448,user_0,INTERESTED_IN,topic_8429
251,4622,3,3100,user_0,INTERESTED_IN,topic_10060
252,4622,3,3100,user_0,INTERESTED_IN,topic_10060
253,4622,3,4422,user_0,INTERESTED_IN,topic_819
254,4622,3,4099,user_0,INTERESTED_IN,topic_5295
255,4622,3,4249,user_0,INTERESTED_IN,topic_6501
256,4622,3,3734,user_0,INTERESTED_IN,topic_216
257,4622,3,3714,user_0,INTERESTED_IN,topic_2029
258,4622,3,4177,user_0,INTERESTED_IN,topic_5913
259,4622,3,4448,user_0,INTERESTED_IN,topic_8429
260,4622,3,4317,user_0,INTERESTED_IN,topic_7124
261,4622,3,4534,user_0,INTERESTED_IN,topic_9223
262,4622,3,3180,user_0,INTERESTED_IN,topic_1063
263,4622,3,4427,user_0,INTERESTED_IN,topic_823
264,4622,3,3100,user_0,INTERESTED_IN,topic_10060
265,4622,3,3253,user_0,INTERESTED_IN,topic_11173
266,4622,3,4023,user_0,INTERESTED_IN,topic_4617
267,4622,3,3874,user_0,INTERESTED_IN,topic_3366
268,4622,3,3776,user_0,INTERESTED_IN,topic_2505
269,4622,3,3702,user_0,INTERESTED_IN,topic_1943
270,4622,3,4511,user_0,INTERESTED_IN,topic_9034
271,4622,3,3191,user_0,INTERESTED_IN,topic_10721
272,4622,3,4177,user_0,INTERESTED_IN,topic_5913
273,4622,3,3376,user_0,INTERESTED_IN,topic_12351
274,4622,3,3767,user_0,INTERESTED_IN,topic_242
275,4622,3,4427,user_0,INTERESTED_IN,topic_823
276,4622,3,3100,user_0,INTERESTED_IN,topic_10060
277,4622,3,4511,user_0,INTERESTED_IN,topic_9034
278,4622,3,4301,user_0,INTERESTED_IN,topic_6980
279,4622,3,3887,user_0,INTERESTED_IN,topic_348
280,4622,3,4317,user_0,INTERESTED_IN,topic_7124
281,4622,3,3959,user_0,INTERESTED_IN,topic_4031
282,4622,3,3100,user_0,INTERESTED_IN,topic_10060
283,4622,3,4341,user_0,INTERESTED_IN,topic_7377
284,4622,3,3126,user_0,INTERESTED_IN,topic_10222
285,4622,3,3776,user_0,INTERESTED_IN,topic_2505
286,4622,3,4511,user_0,INTERESTED_IN,topic_9034
287,4622,3,3551,user_0,INTERESTED_IN,topic_13752
288,4622,3,4322,user_0,INTERESTED_IN,topic_7153
289,4622,3,3613,user_0,INTERESTED_IN,topic_14173
290,4622,3,3799,user_0,INTERESTED_IN,topic_268
291,4622,3,3389,user_0,INTERESTED_IN,topic_12402
292,4622,3,3765,user_0,INTERESTED_IN,topic_2414
293,4622,3,4448,user_0,INTERESTED_IN,topic_8429
294,4622,3,3761,user_0,INTERESTED_IN,topic_2381
295,4622,3,3324,user_0,INTERESTED_IN,topic_11898
296,4622,3,4143,user_0,INTERESTED_IN,topic_5691
297,4622,3,3891,user_0,INTERESTED_IN,topic_3502
298,4622,3,4375,user_0,INTERESTED_IN,topic_7704
299,4622,3,4068,user_0,INTERESTED_IN,topic_4994
300,4622,3,3883,user_0,INTERESTED_IN,topic_3460
301,4622,3,3180,user_0,INTERESTED_IN,topic_1063
302,4622,3,4472,user_0,INTERESTED_IN,topic_8662
303,4622,3,4302,user_0,INTERESTED_IN,topic_6981
304,4622,3,4427,user_0,INTERESTED_IN,topic_823
305,4622,3,4511,user_0,INTERESTED_IN,topic_9034
306,4622,3,3653,user_0,INTERESTED_IN,topic_1499
307,4622,3,3642,user_0,INTERESTED_IN,topic_14526
308,4622,3,4068,user_0,INTERESTED_IN,topic_4994
309,4622,3,4427,user_0,INTERESTED_IN,topic_823
310,4622,3,4472,user_0,INTERESTED_IN,topic_8662
311,4622,3,3799,user_0,INTERESTED_IN,topic_268
312,4622,3,4068,user_0,INTERESTED_IN,topic_4994
313,4622,3,4068,user_0,INTERESTED_IN,topic_4994
314,4622,3,3840,user_0,INTERESTED_IN,topic_3031
315,4622,3,4606,user_0,INTERESTED_IN,topic_9851
316,4622,3,4317,user_0,INTERESTED_IN,topic_7124
317,4622,3,3613,user_0,INTERESTED_IN,topic_14173
318,4622,3,3100,user_0,INTERESTED_IN,topic_10060
319,4622,3,3776,user_0,INTERESTED_IN,topic_2505
320,4622,3,4023,user_0,INTERESTED_IN,topic_4617
321,4622,3,3389,user_0,INTERESTED_IN,topic_12402
322,4622,3,3245,user_0,INTERESTED_IN,topic_1111
323,4622,3,3765,user_0,INTERESTED_IN,topic_2414
324,4622,3,4427,user_0,INTERESTED_IN,topic_823
325,4622,3,3702,user_0,INTERESTED_IN,topic_1943
326,4622,3,3114,user_0,INTERESTED_IN,topic_10154
327,4622,3,4491,user_0,INTERESTED_IN,topic_8834
328,4622,3,3702,user_0,INTERESTED_IN,topic_1943
329,4622,3,3613,user_0,INTERESTED_IN,topic_14173
330,4622,3,3957,user_0,INTERESTED_IN,topic_4029
331,4622,3,3501,user_0,INTERESTED_IN,topic_1332
332,4622,3,4278,user_0,INTERESTED_IN,topic_6759
333,4622,3,4174,user_0,INTERESTED_IN,topic_5904
334,4622,3,3799,user_0,INTERESTED_IN,topic_268
335,4622,3,4068,user_0,INTERESTED_IN,topic_4994
336,4622,3,4511,user_0,INTERESTED_IN,topic_9034
337,4622,3,3702,user_0,INTERESTED_IN,topic_1943
338,4622,3,3449,user_0,INTERESTED_IN,topic_12897
339,4622,3,4068,user_0,INTERESTED_IN,topic_4994
340,4622,3,4068,user_0,INTERESTED_IN,topic_4994
341,4622,3,3100,user_0,INTERESTED_IN,topic_10060
342,4622,3,3501,user_0,INTERESTED_IN,topic_1332
343,4622,3,4534,user_0,INTERESTED_IN,topic_9223
344,4622,3,3126,user_0,INTERESTED_IN,topic_10222
345,4622,3,3714,user_0,INTERESTED_IN,topic_2029
346,4622,3,3324,user_0,INTERESTED_IN,topic_11898
347,4622,3,3100,user_0,INTERESTED_IN,topic_10060
348,4622,3,4292,user_0,INTERESTED_IN,topic_6902
349,4622,3,4602,user_0,INTERESTED_IN,topic_9818
350,4622,3,4422,user_0,INTERESTED_IN,topic_819
351,4622,3,3765,user_0,INTERESTED_IN,topic_2414
352,4622,3,4341,user_0,INTERESTED_IN,topic_7377
353,4622,3,3100,user_0,INTERESTED_IN,topic_10060
354,4622,3,4472,user_0,INTERESTED_IN,topic_8662
355,4622,3,3702,user_0,INTERESTED_IN,topic_1943
356,4622,3,3761,user_0,INTERESTED_IN,topic_2381
357,4622,3,4422,user_0,INTERESTED_IN,topic_819
358,4622,3,4519,user_0,INTERESTED_IN,topic_9065
359,4622,3,3253,user_0,INTERESTED_IN,topic_11173
360,4622,3,3253,user_0,INTERESTED_IN,topic_11173
361,4622,3,4149,user_0,INTERESTED_IN,topic_5753
362,4622,3,3636,user_0,INTERESTED_IN,topic_14476
363,4622,3,4143,user_0,INTERESTED_IN,topic_5691
364,4622,3,4511,user_0,INTERESTED_IN,topic_9034
365,4622,3,3844,user_0,INTERESTED_IN,topic_3056
366,4622,3,3324,user_0,INTERESTED_IN,topic_11898
367,4622,3,3776,user_0,INTERESTED_IN,topic_2505
368,4622,3,3765,user_0,INTERESTED_IN,topic_2414
369,4622,3,3525,user_0,INTERESTED_IN,topic_13506
370,4622,3,4177,user_0,INTERESTED_IN,topic_5913
371,4622,3,3767,user_0,INTERESTED_IN,topic_242
372,4622,3,3501,user_0,INTERESTED_IN,topic_1332
373,4622,3,4472,user_0,INTERESTED_IN,topic_8662
374,4622,3,3767,user_0,INTERESTED_IN,topic_242
375,4622,3,4198,user_0,INTERESTED_IN,topic_606
376,4622,3,4472,user_0,INTERESTED_IN,topic_8662
377,4622,3,4068,user_0,INTERESTED_IN,topic_4994
378,4622,3,4278,user_0,INTERESTED_IN,topic_6759
379,4622,3,3114,user_0,INTERESTED_IN,topic_10154
380,4622,3,3957,user_0,INTERESTED_IN,topic_4029
381,4622,3,4422,user_0,INTERESTED_IN,topic_819
382,4622,3,4422,user_0,INTERESTED_IN,topic_819
383,4622,3,3844,user_0,INTERESTED_IN,topic_3056
384,4622,3,4427,user_0,INTERESTED_IN,topic_823
385,4622,3,3959,user_0,INTERESTED_IN,topic_4031
386,4622,3,4519,user_0,INTERESTED_IN,topic_9065
387,4622,3,4448,user_0,INTERESTED_IN,topic_8429
388,4622,3,4511,user_0,INTERESTED_IN,topic_9034
389,4622,3,3761,user_0,INTERESTED_IN,topic_2381
390,4622,3,4143,user_0,INTERESTED_IN,topic_5691
391,4622,3,3799,user_0,INTERESTED_IN,topic_268
392,4622,3,3840,user_0,INTERESTED_IN,topic_3031
393,4622,3,4519,user_0,INTERESTED_IN,topic_9065
394,4622,3,4472,user_0,INTERESTED_IN,topic_8662
395,4622,3,4023,user_0,INTERESTED_IN,topic_4617
396,4622,3,4317,user_0,INTERESTED_IN,topic_7124
397,4622,3,3253,user_0,INTERESTED_IN,topic_11173
398,4622,3,4375,user_0,INTERESTED_IN,topic_7704
399,4622,3,4149,user_0,INTERESTED_IN,topic_5753
400,4622,3,3324,user_0,INTERESTED_IN,topic_11898
401,4622,3,3887,user_0,INTERESTED_IN,topic_348
402,4622,3,4375,user_0,INTERESTED_IN,topic_7704
403,4622,3,3653,user_0,INTERESTED_IN,topic_1499
404,4622,3,3191,user_0,INTERESTED_IN,topic_10721
405,4622,3,3191,user_0,INTERESTED_IN,topic_10721
406,4622,3,3501,user_0,INTERESTED_IN,topic_1332
407,4622,3,3891,user_0,INTERESTED_IN,topic_3502
408,4622,3,4606,user_0,INTERESTED_IN,topic_9851
409,4622,3,3173,user_0,INTERESTED_IN,topic_10580
410,4622,3,3840,user_0,INTERESTED_IN,topic_3031
411,4622,3,4511,user_0,INTERESTED_IN,topic_9034
412,4622,3,4427,user_0,INTERESTED_IN,topic_823
413,4622,3,3840,user_0,INTERESTED_IN,topic_3031
414,4622,3,3776,user_0,INTERESTED_IN,topic_2505
415,4622,3,3844,user_0,INTERESTED_IN,topic_3056
416,4622,3,4177,user_0,INTERESTED_IN,topic_5913
417,4622,3,4177,user_0,INTERESTED_IN,topic_5913
418,4622,3,4448,user_0,INTERESTED_IN,topic_8429
419,4622,3,3258,user_0,INTERESTED_IN,topic_11218
420,4622,3,3765,user_0,INTERESTED_IN,topic_2414
421,4622,3,3191,user_0,INTERESTED_IN,topic_10721
422,4622,3,4422,user_0,INTERESTED_IN,topic_819
423,4622,3,3501,user_0,INTERESTED_IN,topic_1332
424,4622,3,4509,user_0,INTERESTED_IN,topic_9003
425,4622,3,3525,user_0,INTERESTED_IN,topic_13506
426,4622,3,4606,user_0,INTERESTED_IN,topic_9851
427,4622,3,4149,user_0,INTERESTED_IN,topic_5753
428,4622,3,3840,user_0,INTERESTED_IN,topic_3031
429,4622,3,3509,user_0,INTERESTED_IN,topic_13398
430,4622,3,3844,user_0,INTERESTED_IN,topic_3056
431,4622,3,4606,user_0,INTERESTED_IN,topic_9851
432,4622,3,4509,user_0,INTERESTED_IN,topic_9003
433,4622,3,4422,user_0,INTERESTED_IN,topic_819
434,4622,3,3799,user_0,INTERESTED_IN,topic_268
435,4622,3,4302,user_0,INTERESTED_IN,topic_6981
436,4622,3,3804,user_0,INTERESTED_IN,topic_2747
437,4622,3,4422,user_0,INTERESTED_IN,topic_819
438,4622,3,4278,user_0,INTERESTED_IN,topic_6759
439,4622,3,4143,user_0,INTERESTED_IN,topic_5691
440,4622,3,3324,user_0,INTERESTED_IN,topic_11898
441,4622,3,3840,user_0,INTERESTED_IN,topic_3031
442,4622,3,3245,user_0,INTERESTED_IN,topic_1111
443,4622,3,4606,user_0,INTERESTED_IN,topic_9851
444,4622,3,3173,user_0,INTERESTED_IN,topic_10580
445,4622,3,3804,user_0,INTERESTED_IN,topic_2747
446,4622,3,3714,user_0,INTERESTED_IN,topic_2029
447,4622,3,3799,user_0,INTERESTED_IN,topic_268
448,4622,3,3761,user_0,INTERESTED_IN,topic_2381
449,4622,3,4511,user_0,INTERESTED_IN,topic_9034
450,4622,3,3324,user_0,INTERESTED_IN,topic_11898
451,4622,3,4427,user_0,INTERESTED_IN,topic_823
452,4622,3,3714,user_0,INTERESTED_IN,topic_2029
453,4622,3,4317,user_0,INTERESTED_IN,topic_7124
454,4622,3,3100,user_0,INTERESTED_IN,topic_10060
455,4622,3,4023,user_0,INTERESTED_IN,topic_4617
456,4622,3,4292,user_0,INTERESTED_IN,topic_6902
457,4622,3,4511,user_0,INTERESTED_IN,topic_9034
458,4622,3,4317,user_0,INTERESTED_IN,topic_7124
459,4622,3,4144,user_0,INTERESTED_IN,topic_5696
460,4622,3,4302,user_0,INTERESTED_IN,topic_6981
461,4622,3,4511,user_0,INTERESTED_IN,topic_9034
462,4622,3,4511,user_0,INTERESTED_IN,topic_9034
463,4622,3,3525,user_0,INTERESTED_IN,topic_13506
464,4622,3,3765,user_0,INTERESTED_IN,topic_2414
465,4622,3,3957,user_0,INTERESTED_IN,topic_4029
466,4622,3,4177,user_0,INTERESTED_IN,topic_5913
